backers_count,id,pledged,static_usd_rate,s_category,g_category,staff_pick,state,country,month_launched,currency,usd_pledged,length_days,name_length,blurb_length,goal_$,funded_percentage,converted_pledged_amount
52,193412537,3539,1.57572377,32,11,0,1,9,8,5,0.000880503,0.382022472,0.024096386,0.632124352,0.000047265,0.00004112,0.000846795
4,1253184601,180,1,37,14,0,1,21,11,13,0.000028421,0.505617978,0.156626506,0.07253886,0.000000093,0.000627436,0.000028421
49,1006395586,72936,0.05395453,32,11,1,1,15,2,8,0.000621355,0.426966292,0.253012048,0.440414508,0.000037761,0.00003632,0.000632214
0,903348707,0,1,312,10,0,0,21,3,13,0,0.314606742,0.301204819,0.492227979,0.000173993,0,0
1,1966375661,1,1,54,1,0,0,21,2,13,0.000000158,0.325842697,0.168674699,0.409326425,0.000009993,0.000000035,0.000000158
44,1223226038,1470,1,53,1,0,1,21,5,13,0.000232107,0.438202247,0.481927711,0.694300518,0.000014493,0.000035338,0.000232107
5,2066330655,235,1,41,14,0,0,21,7,13,0.000037105,0.325842697,0.337349398,0.300518135,0.000039993,0.000002048,0.000037105
302,563110096,9425.23,1.62568055,285,17,1,1,9,11,5,0.002419343,0.325842697,0.614457831,0.544041451,0.000081277,0.000065708,0.002419278
1,751338769,50,1,312,10,0,0,21,11,13,0.000007895,0.325842697,0.542168675,0.668393782,0.000199993,0.000000087,0.000007895
4,430140575,21,1,312,10,0,0,21,1,13,0.000003316,0.651685393,0.120481928,0.269430052,0.000054993,0.000000133,0.000003316
2,1091453082,11,1,260,7,0,0,21,6,13,0.000001737,0.235955056,0.674698795,0.694300518,0.000004993,0.000000767,0.000001737
36,1121178574,5050,1,53,1,0,1,21,6,13,0.000797373,0.213483146,0.180722892,0.689119171,0.000049993,0.000035206,0.000797373
16,232560326,2020,1.52909875,32,11,0,1,9,6,5,0.000487705,0.382022472,0.265060241,0.554404145,0.000030575,0.000035206,0.000496266
93,1079422414,1776.49,1.50509248,32,11,1,1,9,11,5,0.000422179,0.325842697,0.180722892,0.683937824,0.000026332,0.000035385,0.00042095
79,1354131505,7752,1.60890173,32,11,0,1,9,10,5,0.001969307,0.224719101,0.337349398,0.642487047,0.000122028,0.000035625,0.001924117
17,1141449924,1000,1.33789108,285,17,0,1,9,12,5,0.000211247,0.325842697,0.614457831,0.67357513,0.000013372,0.000034858,0.000214107
85,1203401757,7106.99,1,255,6,1,1,21,6,13,0.001122163,0.325842697,0.192771084,0.658031088,0.000064993,0.000038113,0.001122007
49,5609378,1573,1.51729642,32,11,0,1,9,11,5,0.000376851,0.303370787,0.048192771,0.569948187,0.000021235,0.000039165,0.000376897
22,653542001,2581,1,32,11,0,1,21,7,13,0.000407529,0.146067416,0.108433735,0.626943005,0.000023183,0.000038796,0.000407529
6,604537728,479,1,47,18,0,1,21,3,13,0.000075632,0.494382022,0.445783133,0.341968912,0.000003993,0.000041742,0.000075632
7,1738442579,245,1,41,14,0,0,21,1,13,0.000038684,0.662921348,0.481927711,0.207253886,0.000099993,0.000000854,0.000038684
1,967480092,1,1,285,17,0,0,21,5,13,0.000000158,0.325842697,0.361445783,0.689119171,0.000049993,0.000000007,0.000000158
428,334585282,12251,1.24799073,47,18,1,1,11,11,4,0.002414088,0.325842697,0.373493976,0.652849741,0.000099832,0.00005338,0.002386751
21,771472911,2000,1,42,14,0,1,21,5,13,0.000315791,0.494382022,0.409638554,0.694300518,0.000019993,0.000034858,0.000315791
43,57988022,2985,1,53,1,0,1,21,11,13,0.000471319,0.359550562,0.325301205,0.621761658,0.000024993,0.00004162,0.000471319
58,1263934917,2487,1,254,6,0,1,21,2,13,0.000392687,0.325842697,0.590361446,0.668393782,0.000019993,0.000043345,0.000392687
58,2045850154,2656,1,41,14,0,0,21,4,13,0.000419371,0.337078652,0.313253012,0.611398964,0.000109993,0.000008417,0.000419371
94,2126441315,154674.8,0.05020652,32,11,1,1,15,6,8,0.001226168,0.494382022,0.662650602,0.694300518,0.000067772,0.000039938,0.001291271
70,606122776,10149,1,301,11,1,1,21,3,13,0.001602483,0.325842697,0.204819277,0.481865285,0.000099993,0.000035377,0.001602483
46,142134309,3659,1,285,17,0,1,21,12,13,0.00057774,0.348314607,0.674698795,0.689119171,0.000034993,0.000036441,0.00057774
2,1946280729,35,1,293,11,0,0,21,4,13,0.000005526,0.325842697,0.373493976,0.67357513,0.000014993,0.000000813,0.000005526
25,848198162,417,1,38,14,0,0,21,11,13,0.000065842,0.325842697,0.638554217,0.668393782,0.000039993,0.000003634,0.000065843
0,1041168295,0,1,272,12,0,0,21,11,13,0,0.494382022,0.192771084,0.683937824,0.000399993,0,0
150,2067159025,8810,1,45,18,0,1,21,9,13,0.001391061,0.325842697,0.120481928,0.601036269,0.000017993,0.000170608,0.001391061
97,1011761722,15056.88,1.52806132,45,18,0,1,9,4,5,0.003632838,0.438202247,0.289156627,0.637305699,0.000229202,0.00003499,0.00359639
715,908418378,151874,1,333,16,0,1,21,6,13,0.023980247,0.325842697,0.65060241,0.694300518,0.000199993,0.000264698,0.02398025
1,645852637,100,1.70789526,279,15,0,0,9,7,5,0.000026967,0.056179775,0.204819277,0.694300518,0.000017072,0.000003486,0.000026684
37,1056835858,925.99,1,38,14,0,0,21,11,13,0.00014621,0.662921348,0.43373494,0.683937824,0.000017993,0.000017932,0.000146054
61,1455085716,14445,1,45,18,0,1,21,1,13,0.002280803,0.449438202,0.578313253,0.652849741,0.000099993,0.000050352,0.002280803
1,175807781,27,1,239,18,0,0,21,4,13,0.000004263,0.539325843,0.662650602,0.683937824,0.000009993,0.000000941,0.000004263
52,1191007658,1552,1,293,11,0,0,21,2,13,0.000245054,0.314606742,0.048192771,0.658031088,0.000036173,0.000014953,0.000245054
27,1421127648,4566,1,293,11,0,1,21,8,13,0.000720952,0.325842697,0.180722892,0.694300518,0.000029993,0.000053053,0.000720952
172,701260174,37013,1,52,16,0,1,21,8,13,0.005844193,0.561797753,0.56626506,0.549222798,0.000149993,0.000086012,0.005844193
90,1888410707,2320,1,52,16,0,1,21,9,13,0.000366318,0.325842697,0.493975904,0.683937824,0.000006993,0.000115528,0.000366318
62,1536791611,34636.17,0.15560001,45,18,0,1,6,9,3,0.000850961,0.325842697,0.072289157,0.699481865,0.000046673,0.000040244,0.000834005
54,1020520196,13090,1.01165528,271,12,0,1,4,12,2,0.002090944,0.325842697,0.493975904,0.559585492,0.00012645,0.000036503,0.002124802
0,715036213,0,1,279,15,0,0,21,9,13,0,0.325842697,0.325301205,0.497409326,0.000011993,0,0
6,752054935,150,1.60481444,309,10,0,0,9,10,5,0.000038009,0.494382022,0.674698795,0.621761658,0.000433293,0.000000194,0.00003679
4,242940633,67,1,282,17,0,0,21,9,13,0.000010579,0.494382022,0.301204819,0.683937824,0.000059993,0.000000389,0.000010579
0,815133619,0,1,38,14,0,0,21,2,13,0,0.314606742,0.43373494,0.554404145,0.000109993,0,0
2,49099656,130,1,293,11,0,0,21,1,13,0.000020526,0.640449438,0.385542169,0.632124352,0.000009993,0.000004531,0.000020526
0,1142602151,0,1,271,12,0,0,21,7,13,0,0.325842697,0.253012048,0.642487047,0.000001993,0,0
63,1816018724,5000.5,1.44749851,293,11,0,1,9,3,5,0.001142883,0.382022472,0.289156627,0.683937824,0.000043418,0.000058102,0.001139691
0,1431072415,0,1,241,14,0,0,21,3,13,0,0.662921348,0.373493976,0.367875648,0.000011993,0,0
12,1659519814,306,1,241,14,0,0,21,9,13,0.000048316,0.662921348,0.096385542,0.492227979,0.000024993,0.000004267,0.000048316
1,84689989,1,1,45,18,0,0,21,7,13,0.000000158,0.325842697,0.253012048,0.616580311,0.000089993,0.000000004,0.000000158
1,1729178162,25,1,272,12,0,0,21,10,13,0.000003947,0.438202247,0.096385542,0.450777202,0.004999993,0.000000002,0.000003947
810,989650153,258828.17,0.15645001,361,13,0,1,6,7,3,0.006393775,0.202247191,0.493975904,0.658031088,0.000391118,0.000036088,0.006268459
99,289387621,3387,1.12120193,239,18,0,1,12,10,4,0.000599611,0.303370787,0.228915663,0.658031088,0.000011059,0.000119618,0.000588477
8,347870752,384,1,241,14,0,0,21,11,13,0.000060632,0.325842697,0.373493976,0.284974093,0.000019993,0.000006693,0.000060632
406,1208231676,34260.75,1,293,11,1,1,21,8,13,0.005409624,0.325842697,0.421686747,0.632124352,0.000299993,0.000039808,0.005409506
0,1814353613,0,1,239,18,0,0,21,9,13,0,0.662921348,0.156626506,0.18134715,0.000024993,0,0
448,2039148946,13679.01,1,52,16,0,1,21,8,13,0.002159856,0.494382022,0.530120482,0.694300518,0.000049993,0.000095363,0.002159855
9,114076308,100,1,272,12,0,0,21,12,13,0.00001579,0.662921348,0.361445783,0.466321244,0.000008993,0.000003873,0.00001579
4,624251803,55,1.1778896,272,12,0,0,12,12,4,0.000010229,0.325842697,0.060240964,0.580310881,0.000005882,0.000003834,0.000010263
95,893421855,3317,1.16344683,34,12,0,1,12,9,4,0.000609344,0.325842697,0.289156627,0.124352332,0.000004065,0.00033035,0.000603635
2,645725950,16,1,272,12,0,0,21,8,13,0.000002526,0.213483146,0.686746988,0.67357513,0.000034993,0.000000159,0.000002526
8,952258344,351,1,273,12,0,1,21,9,13,0.000055421,0.04494382,0.686746988,0.694300518,0.000000983,0.000123586,0.000055421
487,1218593523,28935,1,45,18,1,1,21,3,13,0.004568711,0.303370787,0.265060241,0.689119171,0.000059993,0.000168101,0.004568712
1,771377714,50,1.32575532,297,11,0,0,9,10,5,0.000010467,0.662921348,0.638554217,0.689119171,0.001325748,0.000000017,0.000010421
197,1707909976,8691,1,45,18,1,1,21,8,13,0.001372271,0.337078652,0.204819277,0.139896373,0.000011993,0.000252456,0.001372271
131,628246511,4089,1,34,12,0,1,21,12,13,0.000645635,0.168539326,0.578313253,0.637305699,0.000012993,0.00010964,0.000645635
712,2082056515,87152,1,357,13,1,1,21,1,13,0.013760924,0.382022472,0.662650602,0.683937824,0.000749993,0.000040505,0.013760925
1,1719199795,25,1,239,18,0,0,21,7,13,0.000003947,0.325842697,0.13253012,0.683937824,0.000029993,0.00000029,0.000003947
15,1000804742,337.5,1.25050958,357,13,0,0,9,1,5,0.000066639,0.325842697,0.325301205,0.694300518,0.000125044,0.000001176,0.00006679
70,712421360,5916,1,284,17,1,1,21,1,13,0.000934111,0.224719101,0.638554217,0.67357513,0.000049993,0.000041243,0.000934111
69,1147629193,72666,1,52,16,0,1,21,3,13,0.011473647,0.314606742,0.674698795,0.67357513,0.000489993,0.000051693,0.011473648
36,94299567,3443,1,52,16,0,0,21,4,13,0.000543635,0.325842697,0.698795181,0.663212435,0.000799993,0.0000015,0.000543635
7,555408199,253,0.96925898,241,14,0,0,3,9,1,0.00003872,0.325842697,0.337349398,0.29015544,0.000027132,0.00000315,0.000038527
6,468364657,55,1,38,14,0,0,21,8,13,0.000008684,0.662921348,0.13253012,0.580310881,0.000011993,0.000001598,0.000008684
7,1708283658,210,1.11210088,279,15,0,0,5,6,4,0.000036875,0.235955056,0.674698795,0.683937824,0.000012226,0.000006655,0.00003679
1,1369537931,50,1,293,11,0,0,21,12,13,0.000007895,0.494382022,0.373493976,0.461139896,0.000009993,0.000001743,0.000007895
10,1901163852,441,1,251,3,0,0,21,8,13,0.000069632,0.337078652,0.385542169,0.683937824,0.000069993,0.000002196,0.000069632
0,1404447873,0,1,271,12,0,0,21,5,13,0,0.662921348,0.084337349,0.689119171,0.001999993,0,0
13,591221774,280.87,1,239,18,0,0,21,10,13,0.000044348,0.325842697,0.662650602,0.336787565,0.000009993,0.00000979,0.000044211
0,1231562049,0,1,297,11,0,0,21,3,13,0,0.382022472,0.253012048,0.683937824,0.000299993,0,0
45,414084646,2503,1,272,12,0,0,21,10,13,0.000395213,0.382022472,0.060240964,0.595854922,0.000349993,0.000002493,0.000395213
3,1167608851,55.99,1,38,14,0,0,21,7,13,0.000008841,0.550561798,0.602409639,0.528497409,0.000009993,0.000001952,0.000008684
3,1501452834,230,1,297,11,0,0,21,10,13,0.000036316,0.393258427,0.542168675,0.642487047,0.000099993,0.000000802,0.000036316
3,1278389625,26,1,361,13,0,0,21,5,13,0.000004105,0.662921348,0.626506024,0.626943005,0.000449993,0.00000002,0.000004105
78,1602522392,3320.5,1.4939867,239,18,1,1,9,3,5,0.000783286,0.258426966,0.34939759,0.419689119,0.000047561,0.000036352,0.000804163
62,638948077,16443,1,309,10,1,0,21,5,13,0.002596279,0.325842697,0.518072289,0.626943005,0.000319993,0.000017911,0.002596279
60,565158553,3686,1,284,17,0,1,21,8,13,0.000582003,0.325842697,0.192771084,0.689119171,0.000029993,0.000042828,0.000582004
2477,874318674,503528,1,337,16,1,1,21,10,13,0.079504893,0.494382022,0.530120482,0.683937824,0.000499993,0.000351035,0.079504902
0,44067592,0,1,52,16,0,0,21,3,13,0,0.337078652,0.21686747,0.694300518,0.000299993,0,0
35,644411723,3000,1.1030089,293,11,0,1,2,11,4,0.000522481,0.325842697,0.108433735,0.632124352,0.000027568,0.000041829,0.000501793
4334,922809318,83180,1,34,12,0,1,21,1,13,0.013133762,0.224719101,0.373493976,0.564766839,0.000099993,0.000289945,0.013133764
89,1390044593,1170,1.59921958,38,14,0,1,9,10,5,0.000295437,0.325842697,0.313253012,0.621761658,0.000015985,0.000040783,0.000289423
14,860496619,2000,0.12413193,38,14,0,1,19,4,11,0.0000392,0.224719101,0.34939759,0.663212435,0.000002475,0.000034858,0.000037895
150,1647491251,6465,1,34,12,0,1,21,1,13,0.001020796,0.382022472,0.638554217,0.611398964,0.000034993,0.000064387,0.001020796
986,728181763,54171,1.28441427,331,16,0,1,9,1,5,0.010986066,0.337078652,0.542168675,0.663212435,0.000256876,0.000094413,0.010948014
541,1907099186,176524,1,52,16,0,1,21,1,13,0.027872376,0.494382022,0.554216867,0.658031088,0.000499993,0.000123064,0.027872379
10,1626603498,681,1.23230715,334,16,0,0,5,3,4,0.000132506,0.325842697,0.168674699,0.595854922,0.00030807,0.00000095,0.000132948
298,1163339523,29742,1,52,16,0,1,21,10,13,0.004696133,0.662921348,0.506024096,0.580310881,0.000074993,0.000138231,0.004696134
179,70853839,10661,1,293,11,0,1,21,5,13,0.001683326,0.325842697,0.602409639,0.512953368,0.000059993,0.000061936,0.001683326
0,1629555669,0,0.75509139,361,13,0,0,1,1,0,0,0.146067416,0.385542169,0.18134715,0.000003768,0,0
2,12726701,35,1,272,12,0,0,21,5,13,0.000005526,0.325842697,0.108433735,0.564766839,0.000449993,0.000000027,0.000005526
3,1047072688,17,1.17325449,271,12,0,0,5,7,4,0.000003149,0.662921348,0.21686747,0.616580311,0.00058662,0.000000012,0.000003
206,273574337,31950.29,0.75907551,51,16,0,1,3,11,1,0.003829394,0.314606742,0.662650602,0.528497409,0.00014928,0.000056628,0.003736286
3,375857832,17,1.6132571,279,15,0,0,9,10,5,0.00000433,0.325842697,0.301204819,0.67357513,0.000016125,0.000000593,0.000004263
1,795849967,1,0.79965966,241,14,0,0,3,3,1,0.000000126,0.314606742,0.168674699,0.67357513,0.000043974,0.000000006,0
2,690272012,2,1.1159282,38,14,0,0,12,2,4,0.000000352,0.325842697,0.277108434,0.626943005,0.000022311,0.000000035,0.000000316
5,1092557411,1900,0.14462021,38,14,0,0,6,3,3,0.000043386,0.337078652,0.385542169,0.580310881,0.000028917,0.000003311,0.000043421
14,1083295047,710,1,282,17,0,0,21,3,13,0.000112106,0.325842697,0.542168675,0.611398964,0.000029993,0.00000825,0.000112106
39,1371442539,1066,1.12540374,334,16,0,0,16,6,4,0.000189424,0.325842697,0.638554217,0.694300518,0.000045009,0.00000929,0.000191843
84,1481465206,4013,1.32713121,38,14,0,1,9,6,5,0.000840917,0.325842697,0.698795181,0.694300518,0.000046442,0.000039967,0.000828794
30,759403750,514,1,34,12,0,1,21,10,13,0.000081158,0.662921348,0.542168675,0.663212435,0.000003993,0.000044792,0.000081158
4,1378917539,295,1,38,14,0,0,21,4,13,0.000046579,0.325842697,0.265060241,0.663212435,0.000074993,0.000001371,0.000046579
24,1874837894,920,0.91132531,361,13,0,1,3,8,1,0.000132383,0.112359551,0.192771084,0.663212435,0.000006828,0.000042759,0.000132632
2,368105413,80,1,297,11,0,0,21,6,13,0.000012632,0.325842697,0.578313253,0.492227979,0.000039993,0.000000697,0.000012632
201,1795644472,11197,1,52,16,0,1,21,8,13,0.001767958,0.325842697,0.385542169,0.398963731,0.000097993,0.000039827,0.001767958
128,1538053539,15855,1,284,17,0,1,21,11,13,0.002503436,0.325842697,0.445783133,0.611398964,0.000149993,0.000036844,0.002503436
14,419673470,1093,1.13571318,52,16,0,0,11,6,4,0.000196001,0.325842697,0.168674699,0.689119171,0.000851778,0.000000508,0.000186791
0,938967902,0,1,279,15,0,0,21,7,13,0,0.494382022,0.518072289,0.632124352,0.000014993,0,0
0,361153646,0,0.05223981,293,11,0,0,15,11,8,0,0.325842697,0.13253012,0.300518135,0.000032382,0,0
117,1553904273,4545,1,251,3,1,1,21,1,13,0.000717636,0.483146067,0.108433735,0.626943005,0.000044993,0.000035206,0.000717636
7,829583661,700,1,293,11,0,0,21,12,13,0.000110527,0.325842697,0.024096386,0.419689119,0.000009993,0.0000244,0.000110527
2,1739100188,60,1,38,14,0,0,21,2,13,0.000009474,0.314606742,0.204819277,0.67357513,0.000009993,0.000002091,0.000009474
176,1843834612,159618,1.15273775,52,16,1,1,5,10,4,0.02905244,0.325842697,0.638554217,0.683937824,0.000749272,0.000085598,0.028876122
144,143571975,3520,1,284,17,1,1,21,7,13,0.000555793,0.146067416,0.445783133,0.668393782,0.000019993,0.000061349,0.000555793
62,929061010,2875,1.33951834,271,12,1,1,16,8,4,0.000608074,0.325842697,0.228915663,0.518134715,0.000033481,0.000040086,0.000584056
75,1919278358,11357,1,52,16,0,1,21,11,13,0.001793221,0.303370787,0.421686747,0.538860104,0.000111993,0.000035346,0.001793221
25,1737375503,767.72,1,38,14,0,1,21,7,13,0.00012122,0.213483146,0.530120482,0.683937824,0.000006993,0.00003823,0.000121106
2,1073155733,16,1.5255437,293,11,0,0,9,3,5,0.000003854,0.314606742,0.168674699,0.683937824,0.000009146,0.00000093,0.000003632
4,401488902,275,0.12052404,38,14,0,0,19,5,11,0.000005233,0.370786517,0.481927711,0.647668394,0.000001078,0.000010651,0.000005211
0,42155455,0,1.55312302,272,12,0,0,9,9,5,0,0.325842697,0.602409639,0.212435233,0.000046587,0,0
20,201625269,1045,1,38,14,0,1,21,10,13,0.000165001,0.325842697,0.180722892,0.481865285,0.000009993,0.000036426,0.000165001
2,512163279,20,1,360,13,0,0,21,12,13,0.000003158,0.325842697,0.13253012,0.595854922,0.000009993,0.000000697,0.000003158
141,1445781842,6624,1.13865129,52,16,0,0,5,11,4,0.001190916,0.359550562,0.614457831,0.689119171,0.00043268,0.000006076,0.001197007
19,1516395187,1652,1,52,16,0,0,21,11,13,0.000260844,0.494382022,0.506024096,0.440414508,0.000499993,0.000001152,0.000260844
3,938513737,18.29,0.78140262,45,18,0,0,3,5,1,0.000002257,0.325842697,0.674698795,0.663212435,0.000020083,0.000000248,0.000002053
0,1266601490,0,1.11957009,361,13,0,0,5,6,4,0,0.325842697,0.686746988,0.658031088,0.000008949,0,0
455,2031856669,19165,1.18632969,38,14,1,1,2,5,4,0.003589917,0.325842697,0.662650602,0.694300518,0.000100831,0.000078594,0.003563232
0,1058353500,0,1.34319597,272,12,0,0,9,12,5,0,0.269662921,0.337349398,0.549222798,0.000053721,0,0
2,1232549988,11,1.09685203,358,13,0,0,16,11,4,0.000001905,0.561797753,0.253012048,0.601036269,0.000065804,0.000000064,0.000001737
100,201266729,3783.35,1,239,18,1,1,21,12,13,0.000597375,0.325842697,0.542168675,0.590673575,0.000024993,0.000052751,0.000597319
41,1311659267,20131,0.11985253,272,12,0,1,19,3,11,0.000380963,0.258426966,0.518072289,0.528497409,0.000023963,0.000035086,0.000389213
13,1373753898,584,1,273,12,0,1,21,8,13,0.000092211,0.04494382,0.65060241,0.694300518,0.000000983,0.000205624,0.000092211
30,856691790,1822.45,1.12888732,334,16,0,1,5,6,4,0.000324845,0.359550562,0.638554217,0.694300518,0.000016926,0.000042351,0.000316581
50,157522403,3680,1,293,11,0,1,21,11,13,0.000581056,0.662921348,0.240963855,0.694300518,0.000029993,0.000042759,0.000581056
1,150928948,1,1,52,16,0,0,21,12,13,0.000000158,0.325842697,0.13253012,0.398963731,0.000067493,0.000000005,0.000000158
22,72167844,5430,0.95434417,272,12,0,0,3,11,1,0.000818229,0.494382022,0.457831325,0.590673575,0.000334013,0.000005408,0.0008059
0,1391429641,0,1,52,16,0,0,21,9,13,0,0.325842697,0.662650602,0.694300518,0.000099993,0,0
1,1060428321,1,1,265,9,0,0,21,4,13,0.000000158,0.662921348,0.240963855,0.155440415,0.000499993,0.000000001,0.000000158
4,1875382688,31,1,334,16,0,0,21,7,13,0.000004895,0.662921348,0.445783133,0.626943005,0.000003993,0.000002701,0.000004895
3,2072313683,27,1,52,16,0,0,21,12,13,0.000004263,0.337078652,0.108433735,0.658031088,0.000999993,0.000000009,0.000004263
19,2081256276,1922,1,295,11,0,1,21,10,13,0.000303475,0.325842697,0.156626506,0.678756477,0.000009993,0.000066996,0.000303476
58,559255341,7536,1.30732284,34,12,0,1,9,10,5,0.001555586,0.08988764,0.56626506,0.689119171,0.000032676,0.000105075,0.001529062
13,1200162662,396,1.19928235,38,14,0,0,8,5,4,0.000074987,0.325842697,0.457831325,0.331606218,0.000023978,0.000006902,0.000073106
1,1389692290,10,1,272,12,0,0,21,3,13,0.000001579,0.662921348,0.168674699,0.683937824,0.000069993,0.00000005,0.000001579
5,130643365,41,1.05666358,272,12,0,0,5,2,4,0.000006841,0.483146067,0.096385542,0.528497409,0.00000385,0.000003916,0.00000679
0,2075032548,0,1.68494268,284,17,0,0,9,5,5,0,0.213483146,0.457831325,0.689119171,0.000092665,0,0
52,3722040,2582,1.57156844,282,17,0,1,9,5,5,0.000640707,0.325842697,0.43373494,0.647668394,0.000031424,0.000045001,0.000645793
104,929136320,4415,1,334,16,0,0,21,6,13,0.000697109,0.662921348,0.096385542,0.694300518,0.000219993,0.000006995,0.000697109
25,815749929,2260,1.40317201,45,18,0,0,9,2,5,0.000500714,0.483146067,0.614457831,0.689119171,0.000084183,0.00001313,0.000499582
2,1264615256,10,1,279,15,0,0,21,7,13,0.000001579,0.157303371,0.698795181,0.67357513,0.000004993,0.000000697,0.000001579
15,712993697,1328,1,297,11,0,0,21,9,13,0.000209685,0.325842697,0.168674699,0.186528497,0.000249993,0.000001852,0.000209685
12,1225976233,500,1.28647974,282,17,0,1,9,7,5,0.000101565,0.247191011,0.626506024,0.621761658,0.000006425,0.000034858,0.000104369
0,31358677,0,1,293,11,0,0,21,8,13,0,0.269662921,0.385542169,0.689119171,0.000269993,0,0
623,2067450822,1034,1.51167695,272,12,0,1,9,7,5,0.000246803,0.359550562,0.325301205,0.668393782,0.00001511,0.000036043,0.000255002
172,1653285066,10546.99,1,45,18,1,1,21,7,13,0.001665324,0.325842697,0.698795181,0.647668394,0.000084993,0.000043252,0.001665168
18,383342238,1010,1,284,17,0,1,21,10,13,0.000159475,0.325842697,0.048192771,0.689119171,0.000009993,0.000035206,0.000159475
1568,1967287711,336271.05,1,334,16,1,1,21,7,13,0.053095744,0.325842697,0.662650602,0.668393782,0.000199993,0.000586079,0.053095742
1,444932872,20,1.71446598,279,15,0,0,9,7,5,0.000005414,0.325842697,0.301204819,0.595854922,0.000005136,0.000002324,0.000005211
163,1948988520,10551,1.31326662,271,12,0,1,9,8,5,0.002187846,0.314606742,0.698795181,0.694300518,0.000105054,0.000045973,0.002214803
82,1441054506,8088.5,1.24191205,293,11,0,1,9,10,5,0.001586095,0.314606742,0.698795181,0.626943005,0.000099346,0.000035243,0.001584799
105,363379930,15220,1,272,12,0,1,21,12,13,0.002403172,0.337078652,0.156626506,0.694300518,0.000149993,0.000035369,0.002403172
4,266429677,386,1,52,16,0,0,21,8,13,0.000060948,0.494382022,0.337349398,0.668393782,0.000999993,0.000000135,0.000060948
20,420647425,3104,1,297,11,0,0,21,9,13,0.000490108,0.325842697,0.228915663,0.621761658,0.000299993,0.000003607,0.000490108
0,2134910542,0,1,293,11,0,0,21,10,13,0,0.325842697,0.228915663,0.632124352,0.000099993,0,0
2,1468751170,2,1,272,12,0,0,21,5,13,0.000000316,0.325842697,0.21686747,0.689119171,0.000119993,0.000000006,0.000000316
0,1018793592,0,1,297,11,0,0,21,4,13,0,0.662921348,0.13253012,0.481865285,0.000049993,0,0
80,718543168,6799.32,0.71320267,34,12,0,1,1,10,0,0.000765682,0.325842697,0.34939759,0.694300518,0.000007125,0.000237008,0.000787742
676,980177559,106330.39,1,340,16,1,1,21,6,13,0.016789109,0.325842697,0.481927711,0.637305699,0.000349993,0.000105898,0.016789049
79,338450727,13755,1,309,10,1,0,21,10,13,0.002171855,0.325842697,0.686746988,0.694300518,0.000249993,0.000019179,0.002171855
4,343816384,13,1.14348573,309,10,0,0,5,5,4,0.000002347,0.325842697,0.084337349,0.658031088,0.01143485,0,0.000002211
85,1723973378,5213,1,52,16,0,1,21,1,13,0.00082311,0.325842697,0.060240964,0.176165803,0.000049993,0.000036342,0.00082311
6,313879206,30,1,309,10,0,0,21,11,13,0.000004737,0.606741573,0.469879518,0.658031088,0.000119993,0.000000087,0.000004737
1,2137344144,10,1,309,10,0,0,21,2,13,0.000001579,0.314606742,0.265060241,0.606217617,0.000159993,0.000000022,0.000001579
5,223604006,33,1.55368526,272,12,0,0,9,8,5,0.000008096,0.235955056,0.13253012,0.569948187,0.000002789,0.000006391,0.000008053
0,1124600858,0,1.06135142,271,12,0,0,12,4,4,0,0.662921348,0.036144578,0.528497409,0.000026527,0,0
13,1065688733,2000,1,241,14,0,1,21,9,13,0.000315791,0.325842697,0.228915663,0.373056995,0.000019993,0.000034858,0.000315791
4,556050397,302,1,239,18,0,0,21,5,13,0.000047684,0.056179775,0.481927711,0.689119171,0.000024993,0.000004211,0.000047684
1,650445718,35,0.83266997,239,18,0,0,18,1,10,0.000004602,0.213483146,0.385542169,0.393782383,0.000004156,0.00000244,0.000004421
0,113708618,0,1,293,11,0,0,21,4,13,0,0.033707865,0.120481928,0.647668394,0.000001493,0,0
226,1984248049,15125,1,45,18,0,1,21,9,13,0.002388172,0.988764045,0.228915663,0.756476684,0.000149993,0.000035148,0.002388172
13,1980647361,710,0.66405031,293,11,0,1,18,7,10,0.000074444,0.325842697,0.686746988,0.564766839,0.000003977,0.000041248,0.000072316
11,1287922189,1257,0.80002176,52,16,0,0,3,3,1,0.000158784,0.325842697,0.096385542,0.678756477,0.001304028,0.000000269,0.000162948
534,1199705399,100825.6,1,52,16,1,1,21,3,13,0.015919926,0.325842697,0.638554217,0.652849741,0.000299993,0.000117151,0.015919833
146,1450427671,8369.69,1,279,15,0,1,21,9,13,0.001321538,0.325842697,0.590361446,0.611398964,0.000049993,0.000058349,0.001321429
47,1051445377,3876,1,284,17,0,1,21,1,13,0.000612004,0.438202247,0.614457831,0.632124352,0.000019993,0.000067554,0.000612004
14,948858416,2154,1,293,11,0,0,21,11,13,0.000340107,0.325842697,0.108433735,0.466321244,0.003053643,0.000000246,0.000340107
4,1571794570,4,1,52,16,0,0,21,10,13,0.000000632,0.325842697,0.301204819,0.637305699,0.000499993,0.000000003,0.000000632
0,1306103490,0,1,293,11,0,0,21,9,13,0,0.325842697,0.397590361,0.694300518,0.000029993,0,0
4,166531323,77,1.11286944,271,12,0,0,5,7,4,0.00001353,0.325842697,0.301204819,0.601036269,0.00011128,0.000000268,0.000013421
122,730337024,13662,1,251,3,0,1,21,8,13,0.002157171,0.662921348,0.192771084,0.694300518,0.000033323,0.000142881,0.002157171
