featured_project,project_video,state,category,status_labels,funding_currency.1,avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,description_length,full_desc_len,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,project_img,duration
0,1,133,132,1,0,0.076149425,0.000656968,0.291044776,0.171861299,0.0001499,0.004410613,0.00153429,0.003071453,0.004655924,0,0,0.045863621,0.076923077,0.12345679,0.130769231,0.491525424
0,1,125,87,1,4,0.007614943,0.000192853,0.373134328,0.157233958,6.99E-05,0.00058812,9.54E-05,0.000630042,0,0,0,0.009172724,0.153846154,0.012345679,0.053846154,0.576271186
0,3,120,110,1,0,0.036020115,0.000918468,0.544776119,0.174531686,0.0004999,0.009101708,0.010554346,0.015188506,0.003896447,0,0.111111111,0.060747664,0.215384615,0.098765432,0.192307692,0.322033898
0,1,53,7,1,0,0.001192529,0.005807929,0.910447761,0.26189717,0.0009999,0.000423981,0.000983217,0.000213764,0.000132083,0,0,0.003288335,0.353846154,0,0.461538462,0.491525424
0,1,83,87,1,0,0.01,0.001096263,0.231343284,0.380071742,0.0017999,0.000446326,0.001863141,0.002238898,0.000132083,0,0,0.031325718,0.4,0.086419753,0.123076923,0.457627119
0,1,93,110,0,0,0.000574713,5.19E-06,0.910447761,0.031526505,0.0013999,7.60E-08,1.76E-07,2.25E-05,0,0,0,0.000346141,0.076923077,0,0,0.322033898
0,1,120,87,0,0,0.000416667,0.000185895,0.955223881,0.133160622,9.99E-05,3.48E-05,7.99E-06,4.50E-05,0,0,0,0.000346141,0.107692308,0,0,0.525423729
0,1,18,144,0,0,0.00533046,0.0011431,0.97761194,0.197289757,0.0039999,2.93E-05,0.000271847,0.00030377,6.60E-05,0,0,0.004499827,0.107692308,0.012345679,0.169230769,0.576271186
0,1,13,10,1,0,0.007471264,0.000325473,0.402985075,0.088282184,7.99E-05,0.00082895,0.00015371,0.00060754,0.000231145,0,0,0.008999654,0.153846154,0.061728395,0.153846154,0.491525424
0,1,119,37,1,0,0.017600575,0.000373037,0.962686567,0.118294141,0.0001999,0.001117234,0.000518135,0.00181137,0,0,0,0.025441329,0.184615385,0.037037037,0.138461538,0.576271186
0,1,125,114,0,4,0.015445402,0.000251634,0.992537313,0.29461937,0.0004999,8.24E-05,9.55E-05,0.000483782,0.000165104,0,0,0.007442021,0.061538462,0.024691358,0.169230769,0.491525424
0,1,120,65,0,0,0.000287356,5.19E-06,0.52238806,0.104862495,4.99E-05,1.52E-06,8.80E-08,1.13E-05,0,0,0,0.00017307,0.076923077,0,0,0.983050847
0,1,53,18,1,0,0.000890805,0.001067911,0.679104478,0.884216819,2.99E-05,0.000782708,5.44E-05,5.63E-05,0,0,0,0.000865351,0.123076923,0.382716049,0.253846154,0.457627119
0,0,51,132,1,6,0.106077586,0.000215909,0.708955224,0.250697489,0.0003999,0.001821849,0.00169002,0.010159423,0.005976753,0,0.074074074,0.153340256,0.184615385,0.086419753,0.253846154,0.338983051
0,1,13,35,0,0,0.00012931,0.000371583,0.992537313,0.053248306,0.0019999,1.23E-05,5.73E-05,0.000191263,0,0,0,0.00017307,0.169230769,0,0,1
0,2,10,10,1,6,0.012931034,0.001320272,0.119402985,0.097289757,0.0002299,0.000399288,0.00021291,0.000202513,0,0,0,0.001557632,0.015384615,0.024691358,0.038461538,1
0,1,132,143,1,0,0.028936782,0.000336273,0.358208955,0.143921881,0.0004799,0.000739306,0.00082292,0.003195212,0.000924581,0,0.092592593,0.048805815,0.215384615,0.098765432,0.269230769,0.491525424
0,0,66,10,1,0,0,0.000444902,0.813432836,0,0.0001999,0.000410347,0.000190249,0.000551287,0,0,0,0,0,0,0,0.677966102
0,1,42,137,1,0,0.003347701,0.00078076,0.328358209,0.107732164,0.0001249,0.000573236,0.000166095,0.000270018,0,0,0,0.003634476,0.138461538,0.135802469,0.084615385,0.542372881
0,1,13,67,1,0,0.005387931,0.000567656,0.932835821,0.109326425,0.0004999,0.00038857,0.000450502,0.001035069,0.000330207,0,0,0.015576324,0.369230769,0.061728395,0.192307692,0.491525424
0,0,85,123,0,0,0.002873563,0.000501398,0.970149254,0,0.049999905,3.41E-07,3.85E-05,9.00E-05,0,0,0,0.000346141,0.015384615,0,0.007692308,0.745762712
0,1,96,132,1,0,0.076623563,0.000646272,0.78358209,0.03284177,0.0009999,0.000399099,0.00092551,0.001878874,0.00673623,0,0.018518519,0.027691243,0.046153846,0.135802469,0.269230769,0.406779661
0,1,132,125,1,0,0.006293103,0.001562351,0.992537313,0.089119171,0.0006499,0.000466133,0.000702587,0.000585039,6.60E-05,0,0,0.006057459,0.123076923,0,0.023076923,0.491525424
0,1,113,52,1,6,0.009094828,0.000270639,0.962686567,0.135552013,0.0001499,0.000429207,0.00014923,0.000708797,0,0,0,0.009865005,0.138461538,0.12345679,0.069230769,0.491525424
0,1,125,132,1,4,0.14033046,0.000407308,0.664179104,0.483778398,0.0012499,0.001060085,0.003073147,0.009900656,0.009014661,0,0.018518519,0.152128764,0.138461538,0.209876543,0.407692308,0.491525424
1,1,125,24,1,4,0.203850575,0.000682932,0.97761194,0.051773615,9.99E-05,0.18062342,0.041890465,0.080971614,0.008717475,0,0,0.196434753,0.123076923,0.098765432,0.1,0.559322034
0,1,123,143,1,0,0.160675287,0.00037501,0.589552239,0.654882423,0.0031999,0.001304286,0.00967978,0.033853493,0.021133272,0,0.333333333,0.232260298,0.184615385,0.234567901,0.507692308,0.491525424
0,1,75,63,1,2,0.018678161,0.005860582,0.567164179,0.142407334,0.0039999,0.000379708,0.003522244,0.000787552,0.000264166,0,0,0.011249567,0.076923077,0.074074074,0.3,0.491525424
0,1,29,69,0,0,0.001853448,0.00018818,0.947761194,0.19198884,0.0003499,2.62E-05,2.12E-05,0.000135009,0,0,0,0.001557632,0.107692308,0,0.069230769,0.508474576
0,0,18,132,1,0,0.092672414,0.000439087,0.388059701,0.093583101,7.99E-05,0.005286032,0.00098067,0.002925194,0.000924581,0,0,0.044652129,0.061538462,0.12345679,0.123076923,0.491525424
0,1,90,69,1,0,0.004827586,0.000897802,0.686567164,0.096731766,0.0003499,0.00040459,0.000328325,0.000472531,9.91E-05,0,0,0.0064036,0.169230769,0.074074074,0.023076923,1
0,0,125,84,1,4,0.004310345,8.83E-05,0.925373134,0.299322439,2.49E-05,0.000395387,2.28E-05,0.000315021,0,0,0,0.003115265,0.092307692,0.185185185,0.123076923,0.457627119
0,1,117,132,1,3,0.235632184,0.010842368,0.902985075,0.705619769,0.009999901,0.005949593,0.137984008,0.01690987,0.029025228,0,0.055555556,0.255451713,0.138461538,0.234567901,0.292307692,0.322033898
0,1,65,22,0,0,0.000316092,0.000205939,0.619402985,0.034515743,0.0024999,9.09E-07,5.27E-06,2.25E-05,0,0,0,0.000346141,0.138461538,0,0.130769231,1
0,1,120,112,0,0,0.001853448,0.00065188,0.962686567,0.053607015,0.0004999,5.27E-05,6.10E-05,0.000112507,0,0,0,0.001557632,0.107692308,0,0.007692308,0.491525424
0,4,18,7,1,0,0.044252874,0.000851587,0.962686567,0.156357114,0.0013499,0.000386525,0.001210093,0.001867624,3.30E-05,0,0,0.026652821,0.076923077,0.135802469,0.153846154,0.508474576
1,0,82,132,1,0,0.011350575,0.000315087,0.828358209,0.108848147,0.0002499,0.000383117,0.000222045,0.00091131,0.00046229,0,0,0.013672551,0.153846154,0.135802469,0.007692308,0.745762712
1,1,62,23,1,0,0.056666667,0.0003397,0.962686567,0.12642487,0.0003599,0.001282206,0.001070437,0.004117773,0.001287809,0,0,0.061439945,0.138461538,0.098765432,0.230769231,0.338983051
0,1,125,38,1,4,0.004468391,0.000808281,0.880597015,0.278756477,0.0002999,0.000445,0.000309528,0.000495033,0,0,0,0.004845967,0.138461538,0.037037037,0.123076923,0.491525424
0,0,29,16,1,0,0.013893678,0.001111114,0.276119403,0.055878836,0.0004999,0.000382662,0.000443651,0.000517534,0,0,0,0.005019038,0.046153846,0.037037037,0.007692308,0.661016949
0,0,80,108,0,0,0,5.19E-06,0.805970149,0.074611399,0.0010799,3.80E-08,0,0,0,0,0,0,0.015384615,0,0.007692308,1
0,1,113,127,0,6,0.000359195,2.60E-05,0.373134328,0.112116381,9.49E-05,3.60E-06,7.03E-07,2.25E-05,0,0,0,0.00017307,0.061538462,0,0.192307692,0.322033898
0,2,113,110,1,6,0.005028736,0.0020732,0.97761194,0.207014747,0.0005599,0.000609063,0.000790948,0.000495033,0.000132083,0,0.018518519,0.007268951,0.184615385,0.074074074,0.369230769,0.491525424
0,1,35,149,1,6,0.017241379,0.000469204,0.514925373,0.076444799,9.99E-05,0.000640043,0.000148352,0.000405027,6.60E-05,0,0,0.00623053,0.046153846,0.049382716,0.015384615,0.491525424
0,0,29,10,1,0,0.003836207,0.00023886,0.932835821,0.061299322,2.19E-05,0.000404552,2.06E-05,0.000101257,0,0,0,0.001384562,0.046153846,0,0.023076923,0.576271186
0,1,51,56,0,6,0.000287356,3.29E-05,0.955223881,0.031287365,0.0014899,2.65E-07,8.78E-07,2.25E-05,0,0.095238095,0,0.000346141,0.153846154,0.012345679,0.038461538,0.745762712
0,1,13,50,0,0,0.000862069,9.35E-05,0.858208955,0.074611399,2.79E-05,5.14E-05,3.25E-06,3.38E-05,0,0.095238095,0,0.000519211,0.076923077,0,0.061538462,0.491525424
0,0,35,93,1,6,0.001077586,0.000643883,0.358208955,0.043921881,4.90E-06,0.001893617,2.19E-05,3.38E-05,0.000165104,0,0,0.000519211,0.061538462,0,0.092307692,0.491525424
0,3,123,110,0,4,0.004310345,0.000171356,0.679104478,0.014029494,4.99E-05,0.000128766,1.48E-05,0.000101257,0,0,0,0.001557632,0.046153846,0,0.307692308,0.440677966
0,1,93,63,1,0,0.010057471,0.000446253,0.641791045,0.134874452,0.0002999,0.000395122,0.000274834,0.000798803,3.30E-05,0,0,0.012114919,0.153846154,0.111111111,0.092307692,0.576271186
0,0,108,10,1,0,0.005603448,0.000298783,0.649253731,0.169430052,2.99E-05,0.001478271,0.000102766,0.000438779,0,0,0,0.00674974,0.153846154,0.049382716,0.1,0.254237288
0,1,13,49,1,0,0.004310345,0.000207185,0.970149254,0.035512156,1.99E-05,0.000426064,1.97E-05,0.000112507,0,0,0,0.000519211,0.015384615,0.012345679,0.007692308,1
0,1,44,58,0,0,0.004741379,0.000929996,0.328358209,0.130649661,0.0019999,6.65E-05,0.000308386,0.000427528,0.000132083,0,0,0.005711319,0.153846154,0.024691358,0.169230769,0.491525424
0,3,125,33,0,4,0.006537356,0.00082282,0.917910448,0.002670387,0.0024499,0.000118313,0.000672196,0.001068821,0.000363228,0,0.055555556,0.015749394,0.307692308,0.086419753,0.246153846,0.661016949
0,0,14,132,0,0,0.000387931,0.000338766,0.843283582,0.040055799,9.99E-05,0.000100362,2.32E-05,7.88E-05,0.000231145,0,0,0.000692281,0.230769231,0.012345679,0.007692308,0.491525424
0,1,35,53,1,6,0.014755747,0.000820847,0.992537313,0.106018334,0.0002999,0.001566514,0.001089848,0.001743866,0.000165104,0,0,0.026652821,0.230769231,0.086419753,0.092307692,0.881355932
0,1,42,36,1,0,0.00341954,0.000389445,0.820895522,0.051056198,7.99E-05,0.000395766,7.33E-05,0.000236266,0,0,0,0.003288335,0.123076923,0.061728395,0.053846154,0.491525424
0,0,84,23,1,0,0.007543103,0.000183403,0.880597015,0.017935432,1.98E-05,0.001486338,6.85E-05,0.000472531,0,0,0,0.007268951,0.123076923,0.012345679,0.084615385,0.101694915
0,1,128,146,0,0,0.001264368,0.000314153,0.895522388,0.125946592,0.0024999,5.61E-06,3.23E-05,0.000123758,9.91E-05,0,0,0.001211492,0.123076923,0,0.007692308,0.576271186
0,1,125,27,1,4,0.022672414,0.000403777,0.492537313,0.07608609,0.0005572,0.000406787,0.000525688,0.001698863,0.000528332,0,0.018518519,0.024575978,0.138461538,0.049382716,0.030769231,0.491525424
0,4,120,116,1,0,0.018922414,0.001795395,0.992537313,0.31155839,0.0015099,0.000382662,0.00134,0.000978815,3.30E-05,0,0,0.013672551,0.092307692,0.074074074,0.076923077,0.474576271
0,1,3,110,1,0,0.008146552,0.002685096,0.985074627,0.319131128,0.0002999,0.000621371,0.000432233,0.000202513,0.000594373,0,0,0.002942195,0.046153846,0.111111111,0.192307692,0.406779661
0,1,132,132,1,0,0.020890805,0.000323084,0.798507463,0.226703866,9.99E-05,0.002286353,0.000530168,0.002137642,0.001320829,0,0.018518519,0.03271028,0.2,0.185185185,0.115384615,0.338983051
0,1,14,10,1,0,0.011652299,0.000945989,0.985074627,0.076524512,0.0005999,0.000450946,0.0006274,0.000866307,0,0,0.018518519,0.012634129,0.138461538,0.061728395,0.053846154,0.491525424
0,1,125,87,0,4,0.000359195,0.000144354,0.559701493,0.20801116,0.0001199,2.27E-05,6.24E-06,4.50E-05,0,0.047619048,0,0.000519211,0.184615385,0,0.046153846,0.745762712
1,1,62,132,1,0,0.08716954,0.00012078,0.589552239,0.075807094,9.99E-05,0.000840387,0.000194816,0.002047636,0,0,0,0.031498789,0.046153846,0.012345679,0.007692308,0.491525424
0,1,112,133,0,5,0.00545977,0.062713176,0.753731343,0.083220407,0.024999902,0.000182961,0.010608891,0.000213764,9.91E-05,0,0,0.003288335,0.076923077,0.012345679,0.115384615,0.491525424
0,1,65,45,1,0,0.015646552,0.001157224,0.723880597,0.133439617,0.0009999,0.000457801,0.001061653,0.00120383,0,0,0,0.016960886,0.138461538,0.049382716,0.023076923,0.491525424
1,1,57,151,1,0,0.013204023,0.000500983,0.985074627,0.155001993,0.0009999,0.000424587,0.000984623,0.002576421,0,0,0,0.033402561,0.323076923,0.074074074,0.030769231,0.593220339
0,1,13,125,1,0,0.007298851,0.0010056,0.746268657,0.169709047,0.0014999,0.000393191,0.001367756,0.001788869,0,0,0,0.021114573,0.369230769,0.086419753,0.038461538,0.491525424
0,1,119,106,1,0,0.034482759,0.000263784,0.559701493,0.02825827,9.99E-05,0.000382511,8.86E-05,0.000427528,0,0,0,0.004153686,0.015384615,0,0.007692308,0.101694915
0,3,54,18,1,0,0.007543103,0.000761444,0.798507463,0.227660422,0.0010999,0.000401598,0.001024412,0.001766367,0,0,0.018518519,0.025441329,0.430769231,0.111111111,0.046153846,0.491525424
0,0,3,67,1,0,0.004310345,0.000268977,0.514925373,0.09645277,3.59E-05,0.000555474,4.63E-05,0.000213764,0.000132083,0,0,0.002596054,0.076923077,0.086419753,0.046153846,0.491525424
0,0,45,126,0,0,0.000359195,9.87E-05,0.955223881,0.079354324,0.0002499,6.06E-06,3.43E-06,3.38E-05,0,0.095238095,0,0.00017307,0.061538462,0,0.007692308,0.220338983
0,0,81,7,0,0,4.31E-05,0.000520299,0.440298507,0.157313671,0.0009999,9.58E-06,2.21E-05,4.50E-05,0,0,0,0.00017307,0.492307692,0,0.007692308,0.237288136
0,0,62,132,0,0,0.005272989,0.000415408,0.73880597,0.042327621,4.99E-05,0.000368119,4.26E-05,0.000123758,0,0.095238095,0,0.001903773,0.046153846,0,0.007692308,0.491525424
0,0,108,2,0,0,0.001149425,0.00036691,0.485074627,0.041450777,6.69E-05,0.000121532,1.88E-05,5.63E-05,0,0.19047619,0,0.000692281,0.076923077,0.012345679,0.007692308,0.491525424
0,1,49,110,0,6,0.000718391,0.002977959,0.858208955,0.095057792,0.0019999,2.18E-05,0.000100834,3.38E-05,0,0,0,0.000519211,0.092307692,0,0.092307692,1
0,0,132,112,1,0,0.013793103,0.002016496,0.940298507,0.077441212,0.0009999,0.000398114,0.000923226,0.00059629,0,0,0,0.008307373,0.076923077,0.074074074,0.069230769,0.237288136
0,1,15,132,1,0,0.006034483,0.002204261,0.582089552,0.19657234,0.0004999,0.000386752,0.000448394,0.000258767,0.000165104,0,0,0.003634476,0.076923077,0.024691358,0.084615385,0.457627119
0,0,18,2,1,0,0.003520115,0.00041842,0.970149254,0.006815464,9.49E-05,0.000455263,0.000100219,0.00030377,0,0,0,0.004672897,0.169230769,0.049382716,0.092307692,0.491525424
0,1,113,87,1,6,0.008864943,0.000708583,0.940298507,0.04862495,0.0002999,0.000390464,0.000271584,0.000495033,3.30E-05,0,0,0.0064036,0.092307692,0.012345679,0.038461538,0.661016949
1,1,13,112,1,0,0.02033046,0.001362436,0.843283582,0.093343962,0.0001312,0.007065085,0.002151326,0.002081388,6.60E-05,0,0,0.031844929,0.2,0.061728395,0.138461538,0.508474576
0,1,132,71,0,0,0,5.19E-06,0.634328358,0.067756078,0.0011999,3.80E-08,0,0,0,0,0,0,0.076923077,0.012345679,0,0.491525424
0,0,103,61,0,0,0,5.19E-06,0.708955224,0.007532882,0.0029999,0,0,0,0,0,0,0,0.030769231,0,0.007692308,1
0,1,4,23,1,0,0.001795977,0.000209262,0.649253731,0.0308888,3.39E-05,0.000390994,3.07E-05,0.000180012,6.60E-05,0,0,0.002596054,0.184615385,0.160493827,0.023076923,0.593220339
0,0,125,85,0,4,0,5.19E-06,0.962686567,0.089557593,0.0001999,1.89E-07,0,0,3.30E-05,0,0,0,0.046153846,0,0.007692308,0.491525424
0,1,128,18,0,0,0.000287356,3.98E-05,0.992537313,0.139338382,0.0009998,4.92E-07,1.05E-06,2.25E-05,0,0.047619048,0,0.00017307,0.076923077,0.074074074,0.084615385,0.525423729
0,1,118,15,0,0,0.008261494,0.001993753,0.776119403,0.044918294,0.010499901,1.87E-05,0.000456387,0.000292519,6.60E-05,0,0.018518519,0.003980616,0.061538462,0.037037037,0.069230769,0.491525424
0,1,13,125,1,0,0.004152299,0.00204921,0.611940299,0.258310084,0.0005999,0.000486963,0.000677554,0.000427528,0,0,0,0.004499827,0.138461538,0,0.030769231,0.322033898
0,0,125,36,0,4,0.020833333,0.00025558,0.925373134,0.153686728,0.0005499,0.000105474,0.000134474,0.000675045,0.000132083,0,0,0.010038075,0.061538462,0.012345679,0.007692308,0.576271186
0,0,3,28,1,0,0.010632184,0.000854807,0.320895522,0.230410522,0.0003499,0.000385313,0.00031269,0.000472531,6.60E-05,0,0,0.0064036,0.076923077,0.086419753,0.023076923,0.491525424
0,1,3,110,1,0,0.029454023,0.001193884,0.992537313,0.178557194,0.0019999,0.000389138,0.001804995,0.001991382,0.000924581,0,0,0.028383524,0.123076923,0.049382716,0.453846154,0.525423729
0,1,120,133,0,2,0.000474138,0.001410623,0.134328358,0.119410124,0.0019999,7.73E-06,3.58E-05,2.25E-05,0,0,0,0.000346141,0.092307692,0,0.030769231,0.491525424
0,1,125,37,1,4,0.018678161,0.000152766,0.932835821,0.065962535,4.99E-05,0.000921813,0.000106807,0.000888809,0,0,0,0.013499481,0.092307692,0.222222222,0.061538462,0.93220339
0,1,125,53,0,4,0,5.19E-06,0.992537313,0.037863691,0.0002999,1.14E-07,0,0,0,0,0,0,0.046153846,0,0,0.220338983
0,0,125,89,0,4,0,0.000519261,0.962686567,0.028337983,0.031499903,1.14E-07,8.78E-06,1.13E-05,3.30E-05,0,0,0,0.015384615,0,0.007692308,0.491525424
0,0,40,62,0,1,0.001436782,0.000306364,0.544776119,0.014746911,0.0001999,1.70E-05,7.82E-06,2.25E-05,0,0.380952381,0,0.000346141,0.030769231,0,0.007692308,0.491525424
0,1,125,143,0,4,0.004310345,0.000136462,0.559701493,0.06715823,0.0002999,4.31E-05,2.99E-05,0.000270018,3.30E-05,0,0,0.004153686,0.123076923,0.037037037,0.030769231,0.491525424
0,1,100,47,0,0,0.000574713,5.19E-06,0.21641791,0.049063372,0.0001999,7.57E-07,2.64E-07,3.38E-05,3.30E-05,0,0,0.000346141,0.076923077,0,0,0.491525424
0,1,113,58,0,6,0.002543103,0.00099833,0.970149254,0.230968513,0.0007999,0.000137249,0.000254544,0.000326272,0.000165104,0.047619048,0,0.003980616,0.2,0.012345679,0.523076923,0.491525424
0,0,125,38,0,4,0,5.19E-06,0.768656716,0.067795935,7.99E-05,4.54E-07,0,0,0,0.047619048,0,0,0.030769231,0,0.007692308,0.491525424
0,0,101,22,0,0,0,5.19E-06,0.119402985,0.072379434,9.99E-05,3.79E-07,0,0,0,0.047619048,0,0,0.015384615,0,0.007692308,1
0,4,63,110,1,0,0.052801724,0.004634608,0.955223881,0.26110004,0.007499901,0.001010699,0.017580388,0.005029083,0.010698719,0,0,0.076323988,0.184615385,0.098765432,0.538461538,0.491525424
0,0,85,117,0,0,0.001436782,0.001261803,0.686567164,0.030330809,0.0029999,9.24E-06,6.42E-05,5.63E-05,0,0,0,0.000519211,0.046153846,0,0.007692308,0.491525424
0,1,125,105,0,4,0.025862069,0.000176341,0.992537313,0.096931048,0.0001499,0.000101498,3.52E-05,0.000247516,0,0,0,0.003115265,0.015384615,0.024691358,0.015384615,0.728813559
0,0,87,39,0,6,0.000244253,3.63E-05,0.373134328,0.030809087,0.0014999,3.03E-07,9.66E-07,2.25E-05,0,0,0,0.00017307,0.092307692,0,0.007692308,0.491525424
0,0,117,84,0,3,0,6.75E-05,0.865671642,0.068593065,0.069999907,0,1.14E-06,1.13E-05,0,0,0,0,0.015384615,0,0.007692308,0.491525424
0,0,13,84,1,0,0.033362069,0.000252776,0.373134328,0.041729773,3.99E-05,0.0049395,0.000458144,0.002351406,0.000132083,0,0.055555556,0.036171686,0.138461538,0.135802469,0.053846154,0.457627119
0,1,108,103,1,0,0.034152299,0.000693628,0.28358209,0.019649263,0.0006799,0.001161848,0.001832224,0.00347648,0.001882182,0,0,0.053478712,0.2,0.037037037,0.069230769,0.491525424
0,1,125,24,1,4,0.010531609,0.000160244,0.432835821,0.055799123,3.49E-05,0.001154576,9.36E-05,0.000742549,3.30E-05,0,0,0.011422638,0.138461538,0.172839506,0.176923077,0.491525424
0,1,86,91,0,0,0.000244253,7.79E-05,0.955223881,0.048664807,9.90E-06,6.06E-05,1.32E-06,1.13E-05,6.60E-05,0,0,0.00017307,0.092307692,0,0.007692308,0.237288136
0,1,13,93,1,0,0.009267241,0.000728211,0.440298507,0.013750498,0.0009999,0.000395842,0.000917956,0.00165386,0.000396249,0,0,0.024575978,0.338461538,0.12345679,0.084615385,0.491525424
0,0,57,130,1,0,0.014655172,0.000880874,0.776119403,0.026863292,0.0004999,0.000697987,0.000809305,0.00120383,0,0,0,0.017653167,0.153846154,0.086419753,0.007692308,0.576271186
0,0,52,62,1,5,0.015804598,0.022356348,0.888059701,0.04336389,0.0009999,0.002772596,0.006430174,0.000371275,0.000693435,0,0,0.005711319,0.046153846,0.024691358,0.007692308,0.322033898
0,1,51,132,1,6,0.004137931,0.000652503,0.791044776,0.073495417,9.98E-05,0.000576228,0.00013342,0.000258767,0.000330207,0,0,0.003980616,0.123076923,0.024691358,0.253846154,0.474576271
0,0,90,117,0,0,0.000962644,8.48E-05,0.880597015,0.218772419,2.99E-05,3.28E-05,2.20E-06,2.25E-05,0,0,0,0.000346141,0.046153846,0,0.007692308,1
0,1,18,110,0,0,0.002011494,0.001677212,0.313432836,0.230769231,0.0019999,2.45E-05,0.000113745,7.88E-05,0,0,0,0.001211492,0.076923077,0,0.092307692,0.322033898
0,0,75,65,0,2,0,0.000192126,0.940298507,0.044719012,0.0006499,1.10E-06,1.58E-06,0,0,0,0.055555556,0,0.061538462,0,0.007692308,0.745762712
0,1,4,100,0,0,0.013649425,0.001231998,0.410447761,0.144041451,0.0040999,6.82E-05,0.000648656,0.000686295,0,0,0,0.009865005,0.092307692,0,0.084615385,0.661016949
0,1,14,106,1,0,0.00191092,0.000325057,0.753731343,0.027700279,3.99E-05,0.000451628,4.18E-05,0.00015751,0,0,0,0.002076843,0.138461538,0.024691358,0.015384615,0.491525424
0,0,14,102,1,0,0.002068966,0.000580533,0.985074627,0.136468713,0.0003099,0.000378951,0.000272374,0.00060754,0,0,0,0.007961232,0.492307692,0.197530864,0.023076923,0.491525424
0,1,133,63,1,0,0.012456897,0.000281128,0.462686567,0.065205261,5.99E-05,0.000521994,7.26E-05,0.000326272,0,0,0,0.004499827,0.046153846,0.024691358,0.030769231,0.220338983
0,0,85,146,1,0,0.003232759,0.000156609,0.686567164,0.06201674,7.90E-06,0.000885266,1.63E-05,0.000123758,0,0,0,0.001557632,0.061538462,0,0.007692308,0.491525424
0,1,119,35,0,0,0.000287356,0.000129815,0.910447761,0.054842567,0.0004999,1.97E-06,2.20E-06,1.13E-05,0,0,0,0.00017307,0.076923077,0,0.038461538,0.491525424
0,1,126,84,0,0,0.000474138,0.000102087,0.649253731,0.142646473,9.99E-05,1.17E-05,2.64E-06,2.25E-05,9.91E-05,0,0,0.00017307,0.046153846,0,0.069230769,0.491525424
0,0,3,30,1,0,0.004928161,0.000494959,0.626865672,0.074890395,4.99E-05,0.000911966,0.000105665,0.000270018,0,0,0,0.004153686,0.107692308,0.12345679,0.015384615,0.491525424
0,1,82,148,1,0,0.003951149,0.000547197,0.179104478,0.042805899,6.99E-05,0.000460414,7.47E-05,0.000168761,0,0,0,0.001903773,0.061538462,0.024691358,0.007692308,0.338983051
1,2,55,53,1,3,0.012643678,0.009452412,0.634328358,0.199362296,0.0049999,0.000393191,0.004559303,0.000630042,0,0,0,0.007615092,0.076923077,0,0.076923077,0.491525424
0,1,125,132,1,4,0.136968391,0.000579391,0.985074627,0.262495018,0.0012749,0.002497984,0.007386426,0.016797363,0.01343944,0,0.074074074,0.049498096,0.046153846,0.111111111,0.384615385,0.355932203
0,0,29,111,0,0,0,5.19E-06,0.492537313,0.058270227,0.0014999,3.80E-08,8.80E-08,1.13E-05,0,0,0,0,0.015384615,0,0.007692308,0.491525424
0,0,13,112,1,0,0.007011494,0.000701833,0.985074627,0.07162216,0.0003199,0.000394819,0.000292927,0.000540036,0,0,0,0.00674974,0.123076923,0.148148148,0.023076923,0.254237288
0,1,13,132,0,0,0.001681034,0.000637548,0.910447761,0.33993623,0.0049999,4.20E-06,4.88E-05,9.00E-05,0.000363228,0,0.018518519,0.001211492,0.092307692,0,0.123076923,0.491525424
0,1,125,112,0,4,0,5.19E-06,0.962686567,0.179234755,0.009999901,0,1.76E-07,2.25E-05,0,0,0,0,0.030769231,0,0.015384615,1
1,1,33,69,1,0,0.008146552,0.000630175,0.186567164,0.046950976,0.0001299,0.00039213,0.000118137,0.000236266,0,0,0,0.002942195,0.046153846,0.049382716,0.007692308,0.491525424
0,1,125,69,1,4,0.017241379,0.000308648,0.835820896,0.0981666,0.0001999,0.000389138,0.000180412,0.0007538,0,0,0,0.010384216,0.076923077,0.061728395,0.007692308,0.491525424
0,1,3,2,1,0,0.008376437,0.002976713,0.97761194,0.269948187,0.0009999,0.000424094,0.000983481,0.000427528,3.30E-05,0,0,0.006057459,0.092307692,0.061728395,0.3,0.491525424
0,1,85,43,1,0,0.017442529,0.00087485,0.962686567,0.425667597,0.0014999,0.000400083,0.001391735,0.002092639,0,0,0,0.014710973,0.107692308,0.222222222,0.061538462,0.338983051
0,2,90,133,1,0,0.049928161,0.000502333,0.910447761,0.024950179,0.0007499,0.001090723,0.001897133,0.004961579,0.001419892,0,0.12962963,0.072170301,0.184615385,0.209876543,0.230769231,0.491525424
0,0,40,2,0,1,0.00191092,0.004481219,0.992537313,0.06373057,0.009999901,8.18E-06,0.000189634,4.50E-05,6.60E-05,0,0,0.000692281,0.046153846,0.012345679,0.007692308,0.491525424
0,2,125,110,1,4,0.014727011,0.000130023,0.940298507,0.023874053,3.99E-05,0.000530213,4.91E-05,0.000472531,0.000132083,0,0,0.007095881,0.061538462,0.074074074,0.046153846,0.491525424
0,1,96,132,1,0,0.36829023,0.000788134,0.71641791,0.299960143,0.0039999,0.003197524,0.029662963,0.049728294,0.183099987,0,0.203703704,0.133091035,0.046153846,0.358024691,0.461538462,0.355932203
0,1,125,60,0,4,0.023706897,0.000192023,0.343283582,0.104742925,0.0019999,2.48E-05,0.000114975,0.000765051,0.000165104,0,0,0.011422638,0.061538462,0,0.015384615,0.491525424
