State,Currency,Top_Category,Category,Creator,Location,Updates,Comments,Rewards,Goal,Pledged,Backers,Start,End,Duration_in_Days,Facebook_Connected,Facebook_Friends,Facebook_Shares,Has_Video,Creator_Projects_Created,Creator_Projects_Backed,#_Videos,#_Images,#_Words_(Description),#_Words_(RisksandChallenges),#_FAQs
0,5,7,55,Kiel Kenny,Marietta,1,0,8,4000,90,4,25-12-13,18-01-14,24,1,143,35,1,1,1,0,4,651,162,0
0,5,8,136,WEB Gaming Entertainment,Williamsville,10,49,6,7000,6044,205,25-12-13,23-02-14,60,0,0,53,1,1,1,0,13,450,91,3
0,5,4,104,Tom Pierce,Rochester,0,5,5,22050,3744,96,26-12-13,25-01-14,30,0,0,58,1,1,0,0,19,797,115,4
1,3,0,66,Gut Feelings,London,1,0,13,1500,1922,83,18-12-13,20-01-14,32,1,391,312,0,1,0,0,1,483,88,0
1,5,1,26,Earl Yi,Seattle,10,7,37,5000,7403,117,23-12-13,22-01-14,30,0,0,565,1,1,3,0,15,299,115,0
1,1,13,63,Jean Le Bouthillier,Quebec,8,345,14,30000,210830,273,23-12-13,22-01-14,30,0,0,608,1,1,3,1,27,1948,422,10
0,0,4,104,Moon Mama,City of Gold Coast,7,0,12,10000,3760,29,26-12-13,25-01-14,30,0,0,738,1,1,1,0,26,2171,452,1
1,3,6,119,Alexandre Murtinheira,London,3,0,8,1000,1052,14,26-12-13,30-01-14,35,0,0,0,1,1,3,0,9,811,48,0
1,3,6,119,Sandra Tabet,Cornwall and Isles of Scilly,8,0,10,7000,7065,99,26-12-13,16-01-14,21,1,554,640,1,1,3,0,8,2145,288,0
0,3,6,140,Danaliese Radley,London,1,0,5,3000,57,4,26-12-13,25-01-14,30,0,0,83,0,1,0,0,0,184,226,0
1,3,1,26,Matt Fitch,London,9,4,14,650,2267,116,26-12-13,25-01-14,30,0,0,156,1,2,28,0,5,393,54,0
0,5,6,37,Samantha Nicoletti,Los Angeles,0,1,11,13500,2980,30,26-12-13,20-01-14,25,1,520,266,1,1,0,0,6,912,175,0
1,3,6,119,Eloise Davison,North Yorkshire,0,0,8,1100,1363,68,26-12-13,20-01-14,25,1,210,190,1,1,0,1,3,397,115,0
0,5,5,49,TYRANNICAL,Orlando,0,0,11,750,91,4,26-12-13,09-02-14,45,1,135,0,1,1,1,0,0,557,81,0
1,5,6,119,Nikhil Bhagat,Los Angeles,5,0,11,5500,7434,139,26-12-13,27-01-14,32,0,0,136,1,1,4,0,17,1147,171,0
0,5,12,51,Will Lewis,New Orleans,3,0,19,2500,316,10,26-12-13,25-01-14,30,1,256,23,1,1,0,0,0,255,121,0
0,5,6,5,David Goldner,Los Angeles,1,0,11,45000,10,1,26-12-13,25-01-14,30,1,428,24,1,4,0,1,3,1116,194,0
1,5,10,83,Daniel Hodges,Charlotte,5,0,12,3000,3368,61,26-12-13,25-01-14,30,1,373,327,1,1,4,0,0,425,113,0
1,5,4,104,"Andrew Adams, Greg Petersen",Orem,10,66,15,12500,16964,770,26-12-13,25-01-14,30,1,337,223,1,2,5,0,10,841,115,3
1,5,6,119,Kjell Kvanbeck,Minneapolis,1,1,8,5000,5121,73,26-12-13,25-01-14,30,1,725,396,0,1,0,0,0,205,64,0
1,5,6,119,Hanna Woltz,Buffalo,1,0,10,2000,2184,28,26-12-13,25-01-14,30,1,586,193,1,1,0,0,9,517,139,0
0,5,12,51,Joe Glad,Danbury,0,0,4,3000,9,3,26-12-13,30-01-14,35,0,0,0,1,1,0,0,0,816,170,0
1,5,12,19,All The King's Games,Marietta,2,0,11,3500,3692,34,26-12-13,31-01-14,35,0,0,0,1,5,4,0,9,400,196,0
1,5,7,55,Dustin Baker,Chicago,1,0,9,7921,8093,20,26-12-13,25-01-14,30,1,684,111,1,1,6,0,4,26,38,0
1,5,6,119,Kevin Carroll,Hamden,0,1,8,2000,2269,32,26-12-13,25-01-14,30,1,2059,126,1,1,1,0,0,272,71,0
0,5,12,11,Robert Emerald Shappy,Honolulu,2,0,11,40000,450,5,26-12-13,25-01-14,30,1,1202,103,1,2,0,0,10,522,87,0
0,3,13,63,Richard Tegelbeckers,Newport,5,2,10,10000,5673,27,26-12-13,25-01-14,30,0,0,90,1,2,8,1,35,3803,373,5
0,5,6,37,Nicholas Riccio,Charleston,2,0,10,18000,1070,14,26-12-13,26-01-14,31,1,358,200,1,1,5,0,5,439,155,0
1,5,6,119,Art of War Pictures,Phoenix,1,3,7,500,1147,38,26-12-13,05-01-14,10,1,551,191,1,2,5,0,0,80,167,0
0,5,11,97,Anthony Frazier II,Murphys,1,0,7,15000,412,15,26-12-13,25-01-14,30,1,2335,73,1,1,1,0,5,595,247,0
0,5,6,52,nikongo banikongo,Hyattsville,0,0,4,15000,35,1,26-12-13,15-02-14,51,0,0,0,1,1,0,0,0,287,86,0
1,3,6,119,Mikel Gurrea,London,0,1,14,7000,7456,144,26-12-13,25-01-14,30,1,606,586,1,1,4,0,34,4283,610,0
0,5,11,97,Braxton WIlhelmsen,Provo,6,3,13,35000,1039,20,26-12-13,25-01-14,30,1,1613,0,1,1,0,0,4,810,161,4
0,5,10,115,Dan Cleveland,St. Paul,0,0,4,20000,80,3,26-12-13,25-01-14,30,1,383,29,1,1,0,0,0,170,117,0
1,5,10,83,Lovers and Fighters,Mesa,0,0,10,1500,1815,32,26-12-13,25-01-14,30,0,0,552,1,1,2,0,1,510,57,0
1,5,6,119,Paul Leblond,Portland,3,0,7,1875,1921,30,26-12-13,25-01-14,30,1,211,135,1,1,3,0,0,125,94,0
0,5,1,26,The Afterlife Collective,Philadelphia,4,1,11,16500,5631,47,26-12-13,25-01-14,30,1,607,0,1,1,3,0,15,582,67,1
1,5,10,30,Grant Peeples and the Peeples Republik,Sopchoppy,5,3,8,21776,24160,310,26-12-13,28-01-14,33,0,0,1371,1,1,6,0,3,344,78,0
1,5,13,89,Avatron Software,Portland,7,45,13,50000,51310,655,26-12-13,25-01-14,30,1,210,283,1,1,9,0,6,1504,208,4
1,5,8,136,The Repopulation,Bloomington,24,336,15,50000,176525,2270,26-12-13,27-01-14,31,0,0,1079,1,2,1,8,22,3666,254,3
0,5,10,64,Gold Lauderdale,Sacramento,0,0,2,1500,15,1,26-12-13,25-01-14,30,1,178,0,1,1,0,0,0,257,78,0
1,5,0,66,Eileen McLain,Brooklyn,1,2,9,1800,2002,48,26-12-13,26-01-14,30,1,158,0,1,1,9,0,7,560,147,0
0,3,10,40,Ivan I. Damyanov,London,1,0,6,350,64,8,26-12-13,25-01-14,30,1,255,64,1,1,2,0,2,501,76,3
1,5,10,115,Definitely A First,Sumter,0,5,14,2000,2100,32,26-12-13,16-02-14,51,0,0,133,1,1,0,0,0,349,75,0
1,5,10,83,Julian Taylor,Cleveland Heights,6,0,9,5000,5750,77,26-12-13,20-01-14,24,1,444,293,1,1,0,0,2,347,118,3
0,5,10,64,littleFoundry,Canton,0,0,9,2500,421,9,26-12-13,10-02-14,45,0,0,0,1,1,0,4,5,658,158,0
0,5,10,142,Stacey Marshall,Montgomery,0,0,11,5000,10,2,26-12-13,25-01-14,30,1,663,53,1,1,0,0,2,182,101,0
1,1,10,115,Wood Butcher,Toronto,0,0,4,300,300,11,26-12-13,31-01-14,35,1,659,0,1,1,0,0,0,331,138,0
1,5,4,104,Tyler Richardson,Grand Rapids,6,24,8,2000,12849,349,26-12-13,25-01-14,30,1,447,49,0,7,42,0,23,585,67,5
0,5,6,86,Patrick Magee,Los Angeles,14,9,24,150000,27431,132,26-12-13,25-01-14,30,1,430,2128,1,1,0,2,9,675,224,0
1,5,10,83,TLisa,Queens,2,8,11,7000,7588,50,26-12-13,09-02-14,45,0,0,21,1,1,3,0,4,398,55,0
0,5,6,140,Steven Rand,Hartford,2,0,6,3000,180,4,26-12-13,24-02-14,60,1,816,2,1,4,0,0,0,160,80,0
1,5,0,66,Sketchcraft,San Diego,35,70,81,500,22894,294,26-12-13,10-01-14,15,1,1104,273,0,6,29,3,19,490,51,9
0,5,13,127,Laurie Goodrich,Kempton,1,4,8,8000,568,19,26-12-13,25-01-14,30,1,358,11,1,1,0,0,10,1376,104,0
0,5,10,23,Dennis Benning,Tallahassee,0,0,5,2600,20,2,26-12-13,25-01-14,30,1,239,6,1,2,0,0,0,478,75,0
0,5,1,26,Robert Spight,Atlanta,0,1,2,18000,50,2,26-12-13,25-01-14,30,0,0,81,1,1,1,0,23,241,64,0
1,5,0,28,Nathan Boyer,Columbia,8,1,14,3800,4642,127,26-12-13,25-01-14,30,1,374,205,1,1,4,0,12,806,357,7
1,5,10,23,Arianna Warsaw-Fan,New York,1,1,13,7500,7806,83,26-12-13,25-01-14,30,0,0,0,1,2,1,0,0,173,106,0
1,5,13,63,Pixelated Thoughts Inc.,Palo Alto,6,6,9,5000,5549,74,26-12-13,04-02-14,40,0,0,0,1,1,0,0,5,437,58,0
0,5,6,37,Daniel Durkee,San Francisco,0,0,9,6500,10,1,27-12-13,11-01-14,15,1,403,7,1,1,0,0,0,454,180,0
1,5,7,55,The Courtyard,Decorah,1,2,20,8172,12136,191,27-12-13,26-01-14,30,1,446,1522,1,1,6,0,4,667,92,3
0,3,6,119,Pragya Singh,Birmingham,0,0,11,400,40,4,27-12-13,26-01-14,30,1,377,30,1,1,0,0,0,257,70,0
1,5,10,30,Joel Swensen,Portland,1,0,5,1000,1061,36,27-12-13,26-01-14,30,1,431,287,1,1,0,0,0,207,53,4
1,5,6,5,James Siewert,Annandale-on-Hudson,4,1,12,7000,9933,159,27-12-13,26-01-14,30,1,591,447,1,1,7,1,8,1082,191,1
1,5,13,63,Jason O'Mara,Portland,4,90,4,15000,170779,4693,27-12-13,26-01-14,30,1,114,2595,1,1,2,0,8,618,113,6
1,5,12,51,Dennis Vogen,Burnsville,7,0,7,1000,1016,21,27-12-13,25-02-14,60,1,361,58,1,3,3,0,0,363,145,0
0,5,4,104,Daniel Hayes,Crumpler,1,2,5,10000,141,6,27-12-13,26-01-14,30,1,120,73,1,1,0,0,5,317,108,0
0,5,5,49,Alex Vacca,Los Angeles,0,0,14,7000,516,11,27-12-13,26-01-14,30,1,399,92,1,1,1,0,6,193,53,0
0,5,7,55,Jaime A. Harris,Morro Bay,0,0,12,25000,1081,15,26-12-13,28-01-14,33,0,0,0,1,1,2,0,5,148,78,1
0,1,6,52,Tomasz Kampioni,Vancouver,0,0,9,5000,90,2,27-12-13,05-02-14,40,1,215,0,1,1,1,1,2,752,120,0
0,0,11,97,Marcus Crook,Melbourne,0,0,7,20000,233,8,27-12-13,26-01-14,30,1,1133,1,1,1,0,0,4,284,168,0
0,5,10,68,RDP and Steville,Los Angeles,0,0,4,2999,220,6,27-12-13,26-01-14,30,1,1464,85,0,1,1,0,0,173,72,0
1,5,6,119,Valerie Thorson,Portales,1,3,7,320,455,14,27-12-13,20-01-14,24,0,0,54,1,2,0,0,0,153,115,0
0,4,12,88,Hugh Sykes,Hamilton,0,0,2,2000,4,1,27-12-13,26-01-14,30,0,0,0,1,1,0,0,0,188,49,0
0,5,6,119,Tim Means,Elkview,0,0,4,3200,67,4,27-12-13,23-01-14,26,0,0,30,1,2,0,0,0,115,52,0
0,3,4,104,William Lai,London,1,0,3,5000,260,8,27-12-13,03-02-14,38,0,0,49,1,1,1,0,1,291,115,0
1,5,11,97,The Gomes Sisters,Sacramento,4,2,10,1500,1640,38,27-12-13,02-02-14,37,0,0,22,1,1,1,0,5,1441,98,0
1,3,6,52,Strike Pictures,London,0,0,6,500,1096,19,27-12-13,25-02-14,60,1,1033,61,1,2,8,0,3,608,58,0
0,5,10,64,Kevin Bentley,Houston,0,0,6,50000,10,2,27-12-13,26-01-14,30,0,0,6,1,1,0,0,0,285,126,0
0,5,7,55,alaMar Kitchen & Bar,Oakland,2,0,13,21900,6340,69,27-12-13,20-01-14,24,0,0,489,1,1,1,0,3,474,141,0
1,5,6,119,Zachary McFarlin,Portales,1,0,7,375,454,18,27-12-13,26-01-14,30,1,83,68,1,1,1,0,0,184,79,0
1,5,13,127,KoolTechs Inc.,Houston,5,10,11,50000,56364,157,27-12-13,25-02-14,60,0,0,68,1,1,7,0,95,2456,308,9
0,5,6,119,Justin Kelly,Portland,0,1,11,7000,355,9,27-12-13,10-02-14,45,1,213,127,1,1,0,0,0,326,66,0
1,5,4,61,Jay Powell,Salt Lake City,3,7,11,500,2105,48,27-12-13,17-01-14,20,1,136,45,1,4,7,0,6,402,207,0
1,5,6,52,Laser Unicorns,Umeå,6,495,35,200000,630020,17713,26-12-13,25-01-14,30,0,0,85978,1,1,0,0,13,1029,133,8
0,5,4,104,Otter Lab,Los Angeles,0,3,15,20000,7091,133,24-12-13,08-02-14,46,1,77,54,1,1,1,0,18,1507,44,3
1,3,4,104,Evan Mackrill,Brighton and Hove City,1,2,5,3500,4081,37,27-12-13,24-02-14,59,1,215,21,1,1,0,1,9,581,89,3
0,3,6,119,Natalia Golysheva,London,1,0,15,2000,140,4,27-12-13,15-02-14,50,0,0,44,1,1,0,0,8,434,45,0
0,5,13,89,Brandon Wiley,Austin,11,5,14,35000,9741,192,27-12-13,31-01-14,35,1,428,2,1,2,24,0,16,1326,340,6
0,5,10,83,Hardcore Mudd Run LLC,State College,0,0,6,40000,120,2,27-12-13,25-02-14,60,0,0,24,1,1,0,0,0,543,26,0
0,3,10,79,Phil Brown,London,0,0,4,30000,50,1,27-12-13,25-02-14,60,1,587,0,1,1,0,0,0,208,122,0
1,5,14,130,Michelle Ackerman,Manhattan,14,0,7,4200,5133,78,27-12-13,26-01-14,30,1,508,410,1,2,1,0,9,654,263,2
0,5,10,23,Carolyn Sebron,Manhattan,1,0,4,1000,90,3,27-12-13,26-01-14,30,0,0,35,1,1,1,0,0,194,117,0
1,3,8,136,"Mixed Martial Mobile, Ltd.",London,15,20,12,100000,100425,159,27-12-13,26-01-14,30,1,188,1339,1,1,2,0,29,2110,251,8
1,3,10,102,Ellie Rose Rusbridge,London,0,0,6,1200,1511,73,27-12-13,29-01-14,33,1,567,129,1,1,0,0,0,283,76,0
1,3,0,10,Peace News Press,St. Leonards,2,1,6,3000,3817,99,27-12-13,26-01-14,30,0,0,0,0,2,0,0,8,1113,256,0
1,5,7,55,Lots of Food,Louisville,1,4,5,5500,6704,132,27-12-13,10-02-14,44,0,0,42,1,1,0,0,2,294,121,0
0,3,12,106,Daniel Clarke,Bristol,0,0,9,8000,122,3,27-12-13,05-02-14,40,1,351,54,1,1,0,0,4,422,158,0
1,5,5,49,Swamy Karnam,Reston,5,13,9,5000,7540,93,27-12-13,26-01-14,30,1,363,0,1,2,31,0,21,891,53,0
0,5,7,55,Ed Mueller,North Myrtle Beach,2,0,9,3500,325,6,27-12-13,26-01-14,30,1,79,38,1,1,0,0,0,208,122,0
0,5,6,140,Eddie Wright,Downtown,1,0,11,3500,10,2,27-12-13,25-02-14,60,1,228,0,1,1,0,0,0,198,117,0
0,5,4,104,Feelsy Bands,Manhattan,1,2,7,10000,1446,30,27-12-13,26-01-14,30,1,0,0,1,1,0,0,7,895,93,3
1,5,6,37,Ivana Ivkovic Kelley,Los Angeles,6,0,10,16000,17106,110,27-12-13,10-02-14,45,1,528,690,1,2,7,0,4,1677,297,3
0,5,12,88,Daniel R. Thorne,Denver,5,1,9,3000,747,9,27-12-13,26-01-14,30,0,0,25,1,2,6,0,1,530,81,2
1,5,6,119,Mymy Tran,Los Angeles,1,0,4,1500,2000,15,27-12-13,14-01-14,17,1,486,82,1,1,3,0,2,188,109,0
0,5,8,126,Ben Kolozsi,Savannah,7,14,25,15000,7323,231,27-12-13,31-01-14,35,1,268,0,1,1,19,0,40,927,96,0
1,3,5,49,Martin Dutton,Leghorn,5,6,24,20000,22017,153,27-12-13,15-02-14,49,0,0,72,1,1,2,0,23,707,212,4
0,5,12,51,Michael Robinson,Lawrenceville,0,0,8,5000,226,3,27-12-13,01-02-14,36,1,203,0,1,1,0,0,0,4592,160,0
1,5,13,127,Dirk Strothmann,Borgholzhausen,15,89,14,40000,231788,1485,27-12-13,31-01-14,35,1,273,232,1,2,6,0,34,2697,139,7
1,5,10,83,Bella Canzano,Boston,2,2,8,4500,4976,74,27-12-13,26-01-14,30,1,1216,647,1,1,3,0,0,386,89,0
0,5,12,51,Christy L. Hailey,Cleburne,10,0,5,9000,210,5,27-12-13,25-02-14,60,1,179,40,1,1,0,0,0,700,134,3
1,5,10,83,Geri X,St. Petersburg,6,6,12,5000,6278,169,27-12-13,19-01-14,22,1,4660,763,1,3,1,0,2,360,64,0
1,5,10,102,Tracy Lynn Olivera,Washington,3,3,13,3000,8069,136,27-12-13,17-01-14,21,1,1881,630,1,1,1,0,0,174,76,2
1,5,0,90,Chloe Allred,Seattle,2,1,5,750,2583,37,27-12-13,26-01-14,30,1,459,360,1,1,3,0,4,285,77,0
0,5,12,51,Dade Deon Fairchild,New York,2,0,8,5500,488,21,27-12-13,31-01-14,35,1,167,0,0,1,4,0,1,32,140,0
1,5,5,49,Penance Hall,Washington,10,55,10,36000,50785,957,26-12-13,31-01-14,36,1,914,80,0,1,71,0,16,727,39,0
0,5,10,64,Corettac,Atlanta,0,0,4,27500,25,1,27-12-13,01-02-14,35,0,0,0,0,2,0,0,0,187,22,0
0,5,8,136,Cone Entertainment,Geleen,4,0,10,22000,239,18,27-12-13,26-01-14,30,0,0,22,1,1,0,0,10,740,84,0
0,5,14,130,Tom and Melody Fucik,Iola,1,1,14,58000,7232,49,27-12-13,31-01-14,35,0,0,0,1,1,2,0,4,883,85,0
0,5,5,49,"Mike, Kevin & Savvy's Closet",Detroit,0,0,15,10000,472,4,27-12-13,26-01-14,30,0,0,1,1,1,0,0,5,758,126,0
0,5,4,104,Verve,Baltimore,10,16,7,25000,12447,253,27-12-13,26-01-14,30,0,0,0,1,2,5,0,7,442,95,3
1,5,6,119,Folklore Entertainment,Los Angeles,7,0,9,15000,18001,97,27-12-13,11-01-14,15,1,1342,647,0,2,0,0,10,878,142,0
0,3,8,59,Thomas Michael Bacon,Houghton-le-Spring,4,0,6,5000,76,9,27-12-13,26-01-14,30,1,211,2,0,1,0,1,5,387,94,1
0,5,4,61,Alexi Lagman,Fontana,1,0,8,1000,283,12,27-12-13,01-02-14,35,1,178,0,1,2,0,0,11,594,221,0
0,5,6,37,Zachary Hauptman,Philadelphia,1,0,11,4000,1270,9,27-12-13,02-02-14,37,0,0,0,1,1,0,0,3,488,74,0
0,5,8,126,Mario Carrizales,San Diego,0,0,9,5500,25,4,27-12-13,26-01-14,30,1,85,1,1,9,8,0,4,360,26,0
1,5,8,59,RAEX GAMES,Syracuse,1,4,13,4000,4288,50,27-12-13,26-01-14,30,1,247,0,1,4,6,0,17,698,219,0
0,5,8,136,Kirill Shilov,Palo Alto,4,0,3,50000,137,6,27-12-13,21-01-14,25,1,805,5,1,2,0,0,0,244,48,0
0,5,13,63,"JTech Solutions, Inc.",San Ramon,1,1,4,72000,683,8,27-12-13,31-01-14,35,1,0,0,1,1,0,0,13,1062,210,0
0,5,12,88,Lindsay Moretti,San Francisco,0,0,3,3500,160,4,27-12-13,25-02-14,60,1,19,0,0,1,0,0,1,243,131,0
1,5,10,115,Sin Silver,Berkeley,7,0,10,5000,8525,114,27-12-13,10-02-14,45,1,512,16,1,1,0,0,0,717,103,0
0,5,13,63,Darwin Sabanovic,Pittsburgh,2,0,11,80000,7475,28,27-12-13,26-01-14,30,0,0,51,0,1,1,1,19,718,209,3
0,5,12,88,Pamela Guest,Pikesville,0,0,19,14000,650,7,27-12-13,26-01-14,30,1,336,165,0,1,1,0,2,1266,61,0
1,5,1,26,Caesar Voghan,Orlando,6,7,13,11999,12085,118,27-12-13,26-01-14,30,1,569,59,0,1,0,0,8,806,78,2
0,5,13,127,Ryan Manley,Columbus,8,2,12,15000,4846,17,27-12-13,16-01-14,20,1,151,43,1,1,0,0,12,1088,119,1
1,5,13,63,Kevin Houck,Dodgeville,8,38,9,1000,1679,44,27-12-13,26-01-14,30,1,261,22,1,1,2,0,11,3161,91,1
1,5,10,142,Dennis Gonzalez,Oak Cliff,8,5,6,15000,17927,131,27-12-13,20-01-14,23,1,1446,703,1,1,4,0,1,691,65,0
0,5,10,83,"The Cheyenne Agency, LLC",Philadelphia,0,0,10,50000,10,1,27-12-13,31-01-14,35,0,0,0,1,1,0,1,0,317,104,0
0,5,8,136,Jeffery Bell,Gilbert,0,1,16,10000,263,21,27-12-13,26-01-14,30,1,92,0,1,1,1,0,7,2629,168,0
1,5,12,94,Institute of Salesian Studies,Berkeley,0,0,8,2200,2485,24,27-12-13,25-01-14,28,0,0,181,1,1,0,0,2,453,180,3
1,5,14,130,Nicole Daniels,Baltimore,1,0,11,2000,2200,57,28-12-13,27-01-14,30,1,303,150,1,1,0,0,0,396,79,0
0,5,11,97,Jeff Hess,Corvallis,5,0,13,20000,602,15,28-12-13,27-01-14,30,1,86,104,1,1,4,0,6,506,104,1
0,1,12,51,George Opacic,Vancouver,0,0,2,85000,41,2,28-12-13,27-01-14,30,1,9,0,0,1,0,0,0,863,25,2
1,5,5,49,Andie E. and Taylor K.,New York,0,1,10,6000,6694,66,28-12-13,27-01-14,30,1,887,0,1,1,0,0,4,511,65,0
0,5,5,49,B-BOY WIZ,New York,0,0,8,20000,110,2,28-12-13,27-01-14,30,1,0,0,1,1,1,5,13,720,299,0
1,5,5,49,John Graham,Brownsburg,10,8,9,400,1237,32,28-12-13,25-01-14,28,1,335,69,1,9,38,0,6,362,58,1
0,5,10,83,Jam-Live,Detroit,1,1,19,50000,371,9,28-12-13,11-02-14,45,0,0,16,1,1,0,0,3,1025,127,0
0,5,0,10,Joel Walker,Orlando,1,7,11,5000,228,7,28-12-13,27-01-14,30,1,349,5,1,1,1,0,5,295,56,0
0,1,10,83,The Colebrook Shepherds,Vancouver,5,0,12,7000,2920,22,28-12-13,27-01-14,30,1,325,0,1,1,0,0,0,422,31,0
1,5,12,19,Michael Mulvey,San Francisco,3,12,13,6000,6855,191,28-12-13,26-02-14,60,1,205,74,1,4,16,0,25,809,143,0
1,5,10,115,Empire Street,Boston,1,4,8,6000,6784,78,28-12-13,26-01-14,29,0,0,0,0,1,0,0,1,313,85,0
0,5,4,104,Darren Lemons,Colorado Springs,0,0,9,10000,82,3,28-12-13,27-01-14,30,1,77,25,1,1,0,0,3,390,61,0
0,5,0,80,Kenneth E. Hubert,Los Angeles,0,0,2,15000,101,2,28-12-13,24-01-14,27,0,0,0,1,1,0,0,0,131,39,0
0,5,5,49,Lafe Spietz,Denver,0,0,5,1000,255,11,27-12-13,26-01-14,30,0,0,26,1,1,1,0,0,294,83,0
1,5,0,80,Robert W. Darabos,Philadelphia,0,1,12,200,400,10,28-12-13,27-01-14,30,0,0,0,0,14,0,0,4,767,28,0
0,5,7,55,Matt Barretta,San Carlos,20,3,13,20000,4980,82,28-12-13,01-02-14,35,1,94,8,1,1,4,0,12,1171,280,2
0,5,10,68,rickswanson,Pittsburgh,0,4,7,3488,1,1,27-12-13,27-01-14,31,1,13,40,1,1,4,0,0,65,28,1
0,5,12,51,William J Albritton,Bartlesville,2,0,8,10000,3,3,28-12-13,27-01-14,30,0,0,0,1,2,0,0,0,45,151,0
0,5,10,83,John Malia,Portland,0,0,9,400,12,3,28-12-13,04-01-14,7,0,0,0,1,1,0,0,1,605,38,0
1,5,12,106,Courtney Jean Perry and Tomer Kilchevsky,Santiago de Compostela,2,2,11,17500,18011,167,26-12-13,26-01-14,30,1,687,576,1,1,2,0,4,794,206,0
0,3,14,130,Ricardo Canadinhas,London,2,0,9,65000,711,20,28-12-13,15-01-14,18,1,1171,147,1,2,1,1,2,1062,165,0
0,5,5,49,Amber Barker,St. George,0,0,4,7000,661,11,28-12-13,27-01-14,30,1,346,0,1,1,0,0,9,621,156,0
0,5,10,83,London Loyal,Tucson,0,1,6,2500,101,4,28-12-13,06-02-14,40,0,0,0,0,1,0,0,0,568,54,0
0,0,6,119,Lyndsay Doyle,Mount Elliot,1,2,5,500,181,6,28-12-13,27-01-14,30,0,0,35,1,1,3,0,3,495,174,0
1,5,12,11,Mitch Kitter and Shalem Mathew,Anchorage,8,9,17,25000,33500,268,28-12-13,15-02-14,48,1,2305,462,1,1,7,1,18,726,182,1
1,5,6,119,Jill Somer,Skopelos,2,0,6,5000,6600,28,28-12-13,06-02-14,40,1,647,33,1,2,2,0,0,697,127,0
0,5,2,32,Jason Hamilton Norment,Hackettstown,3,2,10,23000,2083,21,28-12-13,22-01-14,25,1,194,65,1,1,2,0,9,426,188,1
0,3,12,51,Caroline Upton,Derby,1,0,12,1665,104,3,28-12-13,24-01-14,27,0,0,3,0,2,0,0,1,763,56,0
1,5,0,10,Michael A. Ray,Fairmont,5,2,6,5000,5075,95,28-12-13,09-02-14,42,1,997,38,1,1,0,0,2,353,102,0
1,5,4,104,Chase Layman,Edmond,22,60,14,20000,21323,236,28-12-13,01-02-14,35,1,1307,76,1,5,34,0,40,593,147,0
1,5,11,97,Praise Santos,Nairobi,5,0,6,3498,4204,44,28-12-13,21-02-14,55,1,1082,0,1,1,2,0,0,293,98,0
1,1,8,126,Michael Friesen,Saskatchewan,14,37,6,7500,11170,234,28-12-13,27-01-14,30,1,370,0,1,2,32,3,8,534,168,2
0,5,5,49,Tanisha 'Shulamit'  Everett,Martinez,0,1,4,2000,367,6,28-12-13,27-01-14,30,1,269,11,0,1,1,0,7,365,51,0
1,5,8,126,Uwe Eickert,Toledo,18,1746,18,20000,408519,4021,28-12-13,11-02-14,45,1,656,588,1,3,25,0,19,856,194,6
0,5,12,19,Ernst R Fanfan,Marietta,0,0,6,7000,11,2,28-12-13,27-01-14,30,1,71,3,1,1,0,0,5,453,107,0
1,5,10,23,Dmitry Rachmanov,New York,0,0,7,15000,15675,77,28-12-13,01-02-14,34,1,2799,0,1,1,1,0,0,347,89,0
1,5,12,19,Brian Patrick,Odessa,3,0,10,5000,5100,42,28-12-13,27-01-14,30,1,346,0,1,1,0,0,8,911,74,1
0,5,6,37,T H E I N S T I T U T E,Los Angeles,1,4,7,25000,22146,20,28-12-13,20-02-14,54,1,193,16,1,2,2,0,3,384,329,0
1,3,6,119,Maureen Zalloum,London,2,2,8,2400,3060,29,28-12-13,12-01-14,15,1,1192,568,1,1,2,0,10,1065,117,0
1,5,4,35,CollectablePlayingCards.com,Huntley,4,28,9,6000,10546,465,28-12-13,27-01-14,30,1,1647,33,0,11,27,0,15,500,161,0
0,5,11,97,Corey Nufer,Kalamazoo,1,2,4,5000,75,3,28-12-13,27-01-14,30,1,85,44,1,1,0,0,1,308,167,0
0,5,5,49,Mateo Breaux,Asheville,4,0,5,2014,278,6,28-12-13,13-01-14,15,1,17,17,1,8,2,0,6,83,13,0
1,5,7,55,Jeff and Elise Higley,Applegate,4,2,30,25000,26435,203,28-12-13,27-01-14,30,1,1336,0,1,1,3,0,0,630,88,0
0,5,8,126,Michael Ehrenreich,South Orange,0,0,7,10000,205,5,28-12-13,27-01-14,30,1,168,16,1,1,0,0,0,377,47,0
1,5,6,119,Aaron Fisher,Brooklyn,0,0,9,7500,8049,41,28-12-13,30-01-14,32,1,672,0,1,4,14,1,3,437,153,0
0,5,12,88,Brett Shavers,Seattle,3,0,8,10000,131,3,29-12-13,27-01-14,29,0,0,8,1,1,0,0,0,614,378,4
0,5,6,37,Chris Gallaway (Frost),Asheville,5,13,43,33500,28374,253,29-12-13,01-02-14,34,1,741,221,1,1,2,0,7,847,180,2
0,5,10,115,Leeja Stark,Pittsburgh,0,0,8,5000,266,8,29-12-13,01-02-14,33,1,674,13,1,1,2,0,2,429,67,0
0,3,0,92,Marie Atallah,London,0,0,7,7000,40,3,29-12-13,03-02-14,36,0,0,51,1,1,3,0,16,325,207,0
